GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
43462	66514556	74904	25.681	0.029	41.283785	-83.722865
43463	19415	0	0.007	0.	41.508665	-83.508034
43464	86139720	12290475	33.259	4.745	41.404879	-82.924109
43465	28492567	109085	11.001	0.042	41.565472	-83.500302
43466	71873187	0	27.75	0.	41.295359	-83.514821
43467	898187	0	0.347	0.	41.243203	-83.483841
43468	1861424	0	0.719	0.	41.597867	-83.341493
43469	59906631	79779	23.13	0.031	41.460369	-83.36455
43501	62578564	192975	24.162	0.075	41.672655	-84.461796
43502	178080843	1083442	68.757	0.418	41.534554	-84.293787
43504	39685154	0	15.323	0.	41.695779	-83.836766
43505	253028	0	0.098	0.	41.523942	-84.731273
43506	263293742	864371	101.658	0.334	41.466211	-84.557133
43511	118161160	29912	45.622	0.012	41.262559	-83.814726
43512	566492403	7812971	218.724	3.017	41.303378	-84.358279
43515	211470199	706712	81.649	0.273	41.585401	-84.008334
43516	182219710	90484	70.355	0.035	41.214903	-83.915242
43517	167784814	784495	64.782	0.303	41.433947	-84.72855
43518	177638273	261756	68.587	0.101	41.596488	-84.757748
43519	3329082	6774	1.285	0.003	41.419465	-84.406872
43521	172344988	863301	66.543	0.333	41.660489	-84.297994
43522	82008195	2638256	31.664	1.019	41.42031	-83.832402
43523	3552265	0	1.372	0.	41.337065	-83.989254
43524	77957240	13318	30.099	0.005	41.227059	-84.038511
43525	2945089	0	1.137	0.	41.466582	-83.70445
43526	201124430	21182	77.655	0.008	41.312806	-84.725309
43527	136153755	41927	52.569	0.016	41.246109	-84.157502
43528	48152886	93012	18.592	0.036	41.628855	-83.749575
43529	1860443	0	0.718	0.	41.1876	-83.781616
43531	446557	0	0.172	0.	41.635044	-84.495666
43532	120960008	2450060	46.703	0.946	41.450496	-83.974967
43533	64835659	292558	25.033	0.113	41.691874	-84.081534
43534	95588408	778139	36.907	0.3	41.349611	-83.926981
43535	62108643	0	23.98	0.	41.30728	-84.022035
43536	39890397	0	15.402	0.	41.309794	-84.632895
43537	47409671	2177443	18.305	0.841	41.574823	-83.686622
43540	49053874	172322	18.94	0.067	41.692846	-83.928025
43541	1008158	0	0.389	0.	41.300755	-83.829536
43542	37671483	0	14.545	0.	41.566719	-83.765035
43543	226335583	3106117	87.389	1.199	41.606489	-84.645346
43545	344708288	6133699	133.093	2.368	41.390845	-84.127169
43547	1121930	0	0.433	0.	41.49216	-83.876316
43548	61608924	0	23.787	0.	41.185334	-84.175116
43549	78298197	62728	30.231	0.024	41.369314	-84.531144
43551	204890610	3264086	79.109	1.26	41.517951	-83.572004
43553	423465	0	0.164	0.	41.531227	-84.228839
43554	89240914	764676	34.456	0.295	41.658421	-84.563491
43555	1063184	0	0.41	0.	41.434129	-84.254322
43556	82480605	402643	31.846	0.155	41.303304	-84.563729
43557	114502597	298455	44.21	0.115	41.487398	-84.392482
43558	215008824	646947	83.015	0.25	41.593972	-83.878653
43560	54113045	192282	20.893	0.074	41.700591	-83.738852
43565	469976	0	0.181	0.	41.419971	-83.740107
43566	51053215	2335938	19.712	0.902	41.49276	-83.753206
43567	292789266	887451	113.047	0.343	41.580345	-84.161065
43569	89935344	6786	34.724	0.003	41.349767	-83.789426
43570	120845329	153014	46.659	0.059	41.588104	-84.441217
43571	55397264	121970	21.389	0.047	41.513388	-83.822741
43604	7307025	652952	2.821	0.252	41.651526	-83.540954
43605	18279633	2659955	7.058	1.027	41.648026	-83.506863
43606	16889957	7446	6.521	0.003	41.673136	-83.611414
43607	18651142	12682	7.201	0.005	41.648634	-83.604132
43608	9377997	22929	3.621	0.009	41.679872	-83.528913
43609	13242529	2494146	5.113	0.963	41.626694	-83.58088
43610	3269004	0	1.262	0.	41.678023	-83.561364
43611	17963332	8200070	6.936	3.166	41.705139	-83.48503
43612	29957066	430218	11.566	0.166	41.715635	-83.550946
43613	15888747	0	6.135	0.	41.706246	-83.60373
43614	23456254	933366	9.057	0.36	41.604201	-83.630091
43615	41977480	52543	16.208	0.02	41.650277	-83.673822
43616	101105941	7115652	39.037	2.747	41.658372	-83.408909
43617	14176072	0	5.473	0.	41.664633	-83.728267
43619	29307423	76719	11.316	0.03	41.603711	-83.47049
43620	2829171	0	1.092	0.	41.665184	-83.554272
43623	17445811	30496	6.736	0.012	41.702956	-83.650077
43701	467304036	7295229	180.427	2.817	39.969318	-81.990897
43711	552359	516	0.213	0.	39.841865	-81.577973
43713	237831382	3228798	91.827	1.247	39.987894	-81.17459
43716	176459488	553566	68.131	0.214	39.829224	-81.011909
43717	706263	0	0.273	0.	39.789724	-81.555673
43718	138072790	1532650	53.31	0.592	40.015007	-80.998096
43719	96609581	1023415	37.301	0.395	39.997343	-81.079098
43720	117578247	1423351	45.397	0.55	39.796093	-81.876456
43721	985527	2422	0.381	0.001	39.949992	-82.265042
43722	1935119	0	0.747	0.	39.919184	-81.517572
43723	45872483	193873	17.711	0.075	39.960601	-81.53949
43724	401862347	2785849	155.16	1.076	39.720894	-81.498682
43725	345697987	6335758	133.475	2.446	40.044987	-81.58933
43727	194813480	1445475	75.218	0.558	39.861371	-81.785141
43728	96583904	203882	37.291	0.079	39.480162	-81.895132
43730	120149617	671410	46.39	0.259	39.615287	-82.102278
43731	131763139	1231836	50.874	0.476	39.725343	-82.061172
43732	192360947	2400333	74.271	0.927	39.845125	-81.642737
43733	2389844	0	0.923	0.	39.927407	-81.538067
43734	9894523	199768	3.82	0.077	39.884547	-81.891027
43735	3877911	397371	1.497	0.153	39.866627	-82.118414
43736	267881	0	0.103	0.	40.061242	-81.237909
43738	300622	0	0.116	0.	39.855372	-82.141228
43739	82521564	334787	31.862	0.129	39.903136	-82.28631
43740	972125	0	0.375	0.	39.952194	-82.212926
43746	54447569	43130	21.022	0.017	39.965416	-82.183858
43747	81788759	306182	31.579	0.118	39.860809	-81.124896
43748	92574121	848194	35.743	0.327	39.692383	-82.316294
43749	255363745	5362528	98.596	2.07	40.166779	-81.561488
43750	2802063	7766	1.082	0.003	39.996874	-81.513176
43754	193746303	13898	74.806	0.005	39.76085	-81.233983
43755	91998878	524077	35.521	0.202	40.053294	-81.432363
43756	369010570	6501539	142.476	2.51	39.691749	-81.795492
43758	225521761	1638812	87.074	0.633	39.627856	-81.94544
43759	361792	540	0.14	0.	40.065535	-81.073453
43760	89805680	153265	34.674	0.059	39.888265	-82.193224
43761	1609253	19168	0.621	0.007	39.66833	-82.148252
43762	188077920	182807	72.617	0.071	40.025878	-81.741187
43764	156720573	3479755	60.51	1.344	39.71333	-82.180619
43766	96534572	719859	37.272	0.278	39.593199	-82.252838
43767	82753246	40000	31.951	0.015	39.967394	-81.830173
43768	1645696	0	0.635	0.	40.037789	-81.444869
43771	64577624	1312724	24.934	0.507	39.835562	-81.945402
43772	88415596	214155	34.137	0.083	39.88606	-81.526625
43773	273796630	5842706	105.713	2.256	39.982044	-81.298757
43777	137192269	924229	52.97	0.357	39.818315	-82.097345
43778	117060677	40199	45.197	0.016	39.999291	-81.378862
43779	91417443	65053	35.296	0.025	39.81957	-81.427766
43780	92132792	8699625	35.573	3.359	39.908693	-81.437952
43782	31955706	248956	12.338	0.096	39.621795	-82.212467
43783	156023368	1124173	60.241	0.434	39.80448	-82.278581
43786	551793	0	0.213	0.	39.710464	-81.277012
43787	194830016	3129823	75.224	1.208	39.523964	-81.801822
43788	99821044	263288	38.541	0.102	39.805526	-81.333948
43793	268093009	266025	103.511	0.103	39.745149	-81.096102
43802	97543330	713406	37.662	0.275	40.091161	-81.852057
43804	82394480	88234	31.813	0.034	40.450792	-81.740962
43805	3091143	37548	1.193	0.014	40.393359	-81.973075
43811	48765816	1000950	18.829	0.386	40.17986	-81.920852
43812	418358122	5838642	161.529	2.254	40.263839	-81.880915
43821	214026101	3246350	82.636	1.253	40.136752	-82.000512
43822	227607477	129560	87.88	0.05	40.178846	-82.174029
43824	198019629	318284	76.456	0.123	40.36391	-81.758449
43830	131810087	3207951	50.892	1.239	40.06282	-82.137472
43832	261061546	1580649	100.796	0.61	40.275813	-81.585655
43836	406966	0	0.157	0.	40.208742	-81.719797
43837	132592673	802888	51.194	0.31	40.298396	-81.477934
43840	83168945	58512	32.112	0.023	40.410724	-81.601459
43842	1062477	0	0.41	0.	40.136917	-82.01276
43843	109563221	117430	42.303	0.045	40.349011	-82.17561
43844	322713618	258519	124.6	0.1	40.325385	-82.060771
43845	75344908	1053812	29.091	0.407	40.264908	-81.731279
43901	80861680	341704	31.221	0.132	40.223552	-80.855797
43902	44744286	847535	17.276	0.327	39.88285	-80.951993
43903	97011119	428	37.456	0.	40.472134	-80.973297
43905	1001494	15969	0.387	0.006	40.105373	-80.838929
43906	83477798	363178	32.231	0.14	40.011095	-80.808694
43907	409643083	6818646	158.164	2.633	40.248449	-81.019659
43908	80628899	115072	31.131	0.044	40.506269	-80.874019
43910	143071370	543946	55.24	0.21	40.372682	-80.826332
43912	48776555	280616	18.833	0.108	40.083356	-80.797021
43913	6603523	475434	2.55	0.184	40.268183	-80.637612
43914	1509007	0	0.583	0.	39.775225	-80.952806
43915	138001358	2528141	53.283	0.976	39.763457	-80.899372
43917	91815554	176304	35.45	0.068	40.228499	-80.793494
43920	116213269	888245	44.87	0.343	40.677227	-80.594299
43925	309716	0	0.12	0.	40.447629	-80.862322
43926	612432	256760	0.236	0.099	40.508061	-80.62161
43927	1061595	20590	0.41	0.008	40.120516	-80.937165
43928	3411737	87467	1.317	0.034	40.010409	-80.914802
43930	97451501	314667	37.626	0.121	40.563211	-80.762834
43931	945696	0	0.365	0.	39.67334	-80.87263
43932	47395028	69356	18.299	0.027	40.516991	-80.76074
43933	123224054	962575	47.577	0.372	39.935227	-80.8958
43934	557026	2963	0.215	0.001	40.077846	-80.789223
43935	50693058	194213	19.573	0.075	40.127765	-80.755389
43938	82767329	892203	31.957	0.344	40.304495	-80.673326
43939	2368335	0	0.914	0.	40.167153	-80.800019
43940	1590742	29975	0.614	0.012	40.028974	-80.827299
43942	54275204	742112	20.956	0.287	39.861027	-80.854883
43943	107902610	943317	41.661	0.364	40.208931	-80.732289
43944	74383238	30002	28.72	0.012	40.429176	-80.769041
43945	168114006	941798	64.909	0.364	40.636835	-80.847982
43946	152404986	1178186	58.844	0.455	39.652234	-80.964792
43947	44011935	276216	16.993	0.107	39.955025	-80.791533
43948	1829638	0	0.706	0.	40.270124	-80.778269
43950	227146886	2655290	87.702	1.025	40.096948	-80.924704
43951	381384	7004	0.147	0.003	40.111902	-81.01163
43952	66627513	1117574	25.725	0.431	40.409085	-80.665269
43953	47030388	219	18.159	0.	40.352415	-80.702489
43961	1059483	202353	0.409	0.078	40.524994	-80.630282
43962	3339356	0	1.289	0.	40.672033	-80.879925
43963	1148169	81097	0.443	0.031	40.171369	-80.696907
43964	123264036	2186758	47.593	0.844	40.480902	-80.662475
43967	263746	0	0.102	0.	40.026455	-80.940094
43968	88784177	437085	34.28	0.169	40.632407	-80.683847
43970	461386	0	0.178	0.	40.463202	-80.889127
43971	3164173	16767	1.222	0.006	40.159103	-80.713361
43972	341137	994	0.132	0.	40.101754	-80.973719
43973	233688490	3309924	90.228	1.278	40.190266	-81.276328
43974	168890	0	0.065	0.	40.182236	-80.887526
43976	60727307	318262	23.447	0.123	40.373557	-80.920847
43977	119070800	5551096	45.973	2.143	40.134853	-81.083446
43983	53215950	5128713	20.547	1.98	40.137138	-81.199038
43985	1069065	7504	0.413	0.003	40.165309	-81.132353
43986	103886032	252072	40.111	0.097	40.385195	-80.995648
43988	134984626	1679695	52.118	0.649	40.401128	-81.120838
44001	88964067	638218	34.349	0.246	41.366331	-82.259924
44003	172824797	13549854	66.728	5.232	41.615736	-80.585942
44004	187446721	14288989	72.374	5.517	41.85594	-80.791866
44010	49484309	317105	19.106	0.122	41.765276	-80.847485
44011	53889934	150096	20.807	0.058	41.4451	-82.005109
44012	28825446	6995552	11.13	2.701	41.49727	-82.017462
44017	15933177	273258	6.152	0.106	41.370548	-81.861757
44021	105953796	3374119	40.909	1.303	41.44326	-81.144465
44022	78819429	1059724	30.432	0.409	41.446257	-81.402972
44023	133874528	6571964	51.689	2.537	41.384807	-81.285741
44024	233895730	2810543	90.308	1.085	41.577765	-81.192433
44026	73701566	734195	28.456	0.283	41.528147	-81.324706
44028	85974373	579887	33.195	0.224	41.300523	-81.937418
44030	153550304	9109772	59.286	3.517	41.896637	-80.585178
44032	104246383	72294	40.25	0.028	41.669245	-80.67011
44035	123681565	1283898	47.754	0.496	41.363588	-82.138181
44039	61274738	403719	23.658	0.156	41.386	-82.024711
44040	24837393	336942	9.59	0.13	41.535663	-81.410737
44041	167286781	4217595	64.59	1.628	41.7769	-80.949898
44044	143151252	1166171	55.271	0.45	41.266284	-82.04179
44045	2631097	226319	1.016	0.087	41.748658	-81.284345
44046	39932148	1877235	15.418	0.725	41.542545	-81.068714
44047	273027580	717043	105.417	0.277	41.727931	-80.735874
44048	78808372	109938	30.428	0.042	41.850255	-80.639309
44049	926835	9889	0.358	0.004	41.266529	-82.305788
44050	65955596	293658	25.466	0.113	41.248733	-82.1282
44052	23893205	3219217	9.225	1.243	41.459383	-82.164623
44053	30724416	2148283	11.863	0.829	41.42656	-82.225885
44054	32393633	3487660	12.507	1.347	41.4716	-82.090338
44055	17211391	76483	6.645	0.03	41.434058	-82.134095
44056	25402536	87682	9.808	0.034	41.314919	-81.501633
44057	129325778	818932	49.933	0.316	41.760117	-81.060305
44060	102787049	893356	39.686	0.345	41.67653	-81.328167
44062	198299825	835400	76.564	0.323	41.451802	-81.03682
44064	58315682	823309	22.516	0.318	41.598063	-81.032323
44065	56416483	1584985	21.783	0.612	41.475924	-81.221612
44067	43758473	70639	16.895	0.027	41.316245	-81.543201
44070	30216712	0	11.667	0.	41.415033	-81.918942
44072	48537635	447811	18.74	0.173	41.471152	-81.32492
44074	128180421	727126	49.491	0.281	41.289495	-82.231223
44076	177872094	332081	68.677	0.128	41.530875	-80.823712
44077	157271263	1686509	60.723	0.651	41.697563	-81.20974
44080	2581021	39714	0.997	0.015	41.359994	-81.046183
44081	52875675	203766	20.415	0.079	41.763938	-81.143104
44082	87749837	51867	33.88	0.02	41.761873	-80.567535
44084	110139133	1501136	42.525	0.58	41.671377	-80.899161
44085	130613233	859634	50.43	0.332	41.603272	-80.874544
44086	71408944	551656	27.571	0.213	41.675726	-81.058597
44087	45345057	172102	17.508	0.066	41.313171	-81.438675
44089	89446470	7737662	34.535	2.988	41.392084	-82.377455
44090	269528931	2082802	104.066	0.804	41.167515	-82.228683
44092	19338639	71364	7.467	0.028	41.599909	-81.468699
44093	83304759	284500	32.164	0.11	41.530785	-80.614356
44094	101565884	941454	39.215	0.363	41.610724	-81.379324
44095	23504513	337404	9.075	0.13	41.652326	-81.441721
44099	56960270	218854	21.992	0.085	41.549205	-80.983305
44101	90423	0	0.035	0.	41.489355	-81.667393
44102	15633878	3532587	6.036	1.364	41.479174	-81.740603
44103	11297050	1243086	4.362	0.48	41.519415	-81.642123
44104	12268185	0	4.737	0.	41.482231	-81.626778
44105	22692442	233751	8.762	0.09	41.449476	-81.630289
44106	10918904	76016	4.216	0.029	41.505341	-81.605432
44107	14302284	2982745	5.522	1.152	41.483258	-81.801143
44108	10989945	1505538	4.243	0.581	41.544784	-81.607394
44109	18736709	242664	7.234	0.094	41.447671	-81.694403
44110	10951787	1190502	4.229	0.46	41.569352	-81.564768
44111	16166705	0	6.242	0.	41.458255	-81.788589
44112	10470564	30122	4.043	0.012	41.535841	-81.574143
44113	9918002	517757	3.829	0.2	41.483241	-81.697166
44114	7497530	4443353	2.895	1.716	41.52025	-81.678617
44115	5731969	119831	2.213	0.046	41.493539	-81.671188
44116	12417527	2261100	4.794	0.873	41.473072	-81.853825
44117	9880698	21280	3.815	0.008	41.570533	-81.526661
44118	18422716	46953	7.113	0.018	41.502337	-81.556571
44119	5456609	1135576	2.107	0.438	41.58935	-81.547386
44120	13764044	109426	5.314	0.042	41.473947	-81.579956
44121	16246655	0	6.273	0.	41.526494	-81.532129
44122	34147925	60249	13.185	0.023	41.469472	-81.512415
44123	6672614	1111143	2.576	0.429	41.604699	-81.524123
44124	37702339	122478	14.557	0.047	41.500022	-81.465036
44125	36828286	747155	14.219	0.288	41.405777	-81.609715
44126	11977522	0	4.625	0.	41.441758	-81.852995
44127	4910276	2514	1.896	0.001	41.472172	-81.650285
44128	21772278	18864	8.406	0.007	41.439871	-81.538518
44129	15237373	80307	5.883	0.031	41.390459	-81.7353
44130	44380374	56964	17.135	0.022	41.376642	-81.787317
44131	41649576	306018	16.081	0.118	41.382841	-81.650195
44132	8144285	743457	3.145	0.287	41.606424	-81.497217
44133	54860036	54991	21.182	0.021	41.313215	-81.745879
44134	24856973	13625	9.597	0.005	41.38341	-81.702612
44135	26124100	13438	10.087	0.005	41.426217	-81.819383
44136	35245877	2279	13.609	0.001	41.311507	-81.811326
44137	13403777	0	5.175	0.	41.409295	-81.562526
44138	35772528	0	13.812	0.	41.373655	-81.923112
44139	59422839	460802	22.943	0.178	41.383262	-81.444249
44140	11825053	6444320	4.566	2.488	41.487772	-81.92905
44141	61355167	294253	23.689	0.114	41.299668	-81.616506
44142	19798706	6924	7.644	0.003	41.399662	-81.834332
44143	36429990	38539	14.066	0.015	41.553196	-81.474346
44144	14477439	94388	5.59	0.036	41.437286	-81.739814
44145	41248871	9744	15.926	0.004	41.449531	-81.930162
44146	51871307	293653	20.028	0.113	41.381223	-81.529226
44147	34111642	54006	13.171	0.021	41.318156	-81.679262
44149	28917929	15961	11.165	0.006	41.315913	-81.856217
44201	141654045	2366261	54.693	0.914	41.02866	-81.184283
44202	78568322	3194832	30.335	1.234	41.315087	-81.338371
44203	90610217	3472401	34.985	1.341	41.020888	-81.628652
44212	56085376	95849	21.655	0.037	41.244488	-81.828842
44214	70867904	343725	27.362	0.133	40.951923	-81.999753
44215	3811337	537599	1.472	0.208	41.069175	-81.895951
44216	60130451	3590642	23.216	1.386	40.945779	-81.581744
44217	74718658	147549	28.849	0.057	40.952216	-81.913482
44221	16832955	156016	6.499	0.06	41.139266	-81.474873
44223	38857335	84313	15.003	0.033	41.169665	-81.531057
44224	51609955	1110540	19.927	0.429	41.176261	-81.436523
44230	44571040	120339	17.209	0.046	40.964287	-81.687621
44231	127207470	767639	49.115	0.296	41.302963	-81.070474
44233	69162810	360814	26.704	0.139	41.249087	-81.737867
44234	64145703	541194	24.767	0.209	41.325883	-81.152253
44235	64836159	86485	25.033	0.033	41.031108	-82.116704
44236	88235269	725900	34.068	0.28	41.246542	-81.449768
44240	104201588	3185237	40.232	1.23	41.132323	-81.332781
44241	55707554	1742004	21.509	0.673	41.242586	-81.347721
44243	1252338	0	0.484	0.	41.14796	-81.341421
44250	1157442	399740	0.447	0.154	41.020304	-81.437338
44251	3749614	0	1.448	0.	41.029161	-81.927414
44253	63793698	47031	24.631	0.018	41.166903	-82.032473
44254	68089439	66429	26.289	0.026	41.04291	-82.014354
44255	108887598	1642322	42.042	0.634	41.286688	-81.229104
44256	345071710	2279486	133.233	0.88	41.139872	-81.860559
44260	85741187	6829219	33.105	2.637	41.035186	-81.338442
44262	5962707	176845	2.302	0.068	41.139576	-81.436058
44264	55236446	196989	21.327	0.076	41.229771	-81.540489
44265	409099	4149	0.158	0.002	41.035722	-81.253084
44266	237801390	6674302	91.816	2.577	41.16625	-81.208228
44270	54051179	460759	20.869	0.178	40.960943	-81.774537
44272	58075284	437131	22.423	0.169	41.089759	-81.180523
44273	100428762	61200	38.776	0.024	41.027999	-81.877935
44274	1119755	0	0.432	0.	41.098334	-81.732675
44275	100036390	466203	38.624	0.18	41.101859	-82.102593
44276	49056696	43228	18.941	0.017	40.93973	-81.836018
44278	38424518	142000	14.836	0.055	41.106119	-81.424834
44280	63459970	10564	24.502	0.004	41.240261	-81.927779
